X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.000300e-04,1.000000e-06
152,4.60e-01,-2.80e-02,
153,5.00e-01,-1.80e-02,
154,4.60e-01,-2.40e-02,
155,5.00e-01,-1.40e-02,
156,4.60e-01,-2.20e-02,
157,5.00e-01,-1.20e-02,
158,4.80e-01,-1.80e-02,
159,4.40e-01,-8.00e-03,
160,4.60e-01,-1.60e-02,
161,5.00e-01,-4.00e-03,
162,4.60e-01,-1.00e-02,
163,4.80e-01,0.00e+00,
164,4.60e-01,-6.00e-03,
165,5.00e-01,4.00e-03,
166,4.60e-01,-4.00e-03,
167,5.00e-01,6.00e-03,
168,4.60e-01,-2.00e-03,
169,5.00e-01,1.00e-02,
170,5.00e-01,2.00e-03,
171,4.40e-01,1.20e-02,
172,4.60e-01,6.00e-03,
173,4.80e-01,1.40e-02,
174,4.60e-01,6.00e-03,
175,4.80e-01,1.80e-02,
176,4.60e-01,1.00e-02,
177,4.80e-01,2.00e-02,
178,4.60e-01,2.00e-02,
179,5.00e-01,1.00e-02,
180,4.60e-01,2.00e-02,
181,5.00e-01,1.00e-02,
182,4.60e-01,2.00e-02,
183,5.00e-01,1.00e-02,
184,4.60e-01,1.80e-02,
185,5.00e-01,8.00e-03,
186,4.80e-01,2.00e-02,
187,4.60e-01,8.00e-03,
188,4.60e-01,1.60e-02,
189,4.80e-01,6.00e-03,
190,4.60e-01,1.60e-02,
191,4.80e-01,6.00e-03,
192,4.60e-01,1.40e-02,
193,4.80e-01,4.00e-03,
194,4.80e-01,1.20e-02,
195,4.40e-01,2.00e-03,
196,4.60e-01,1.00e-02,
197,5.00e-01,0.00e+00,
198,4.60e-01,8.00e-03,
199,5.00e-01,0.00e+00,
200,5.00e-01,6.00e-03,
201,4.40e-01,-4.00e-03,
202,4.60e-01,-4.00e-03,
203,4.80e-01,6.00e-03,
204,4.60e-01,4.00e-03,
205,4.80e-01,-6.00e-03,
206,4.60e-01,2.00e-03,
207,5.00e-01,-6.00e-03,
208,4.60e-01,-6.00e-03,
209,4.80e-01,2.00e-03,
210,4.60e-01,2.00e-03,
211,5.00e-01,-8.00e-03,
212,4.60e-01,-8.00e-03,
213,4.80e-01,2.00e-03,
214,4.80e-01,0.00e+00,
215,4.60e-01,-8.00e-03,
216,4.80e-01,-8.00e-03,
217,4.40e-01,2.00e-03,
218,4.80e-01,-8.00e-03,
219,4.60e-01,2.00e-03,
220,4.80e-01,-8.00e-03,
221,4.60e-01,2.00e-03,
222,4.60e-01,-6.00e-03,
223,4.80e-01,2.00e-03,
224,4.80e-01,-8.00e-03,
225,4.60e-01,2.00e-03,
