X,CH1,Start,Increment,
Sequence,Volt,-3.440000e-04,1.000000e-06
0,-8.00e-02,
1,-6.00e-02,
2,-1.00e-01,
3,-4.00e-02,
4,-8.00e-02,
5,-4.00e-02,
6,-8.00e-02,
7,-4.00e-02,
8,-8.00e-02,
9,-4.00e-02,
10,-8.00e-02,
11,-4.00e-02,
12,-8.00e-02,
13,-4.00e-02,
14,-8.00e-02,
15,-4.00e-02,
16,-8.00e-02,
17,-4.00e-02,
18,-4.00e-02,
19,-8.00e-02,
20,-4.00e-02,
21,-8.00e-02,
22,-4.00e-02,
23,-8.00e-02,
24,-4.00e-02,
25,-8.00e-02,
26,-4.00e-02,
27,-8.00e-02,
28,-8.00e-02,
29,-4.00e-02,
30,-4.00e-02,
31,-8.00e-02,
32,-4.00e-02,
33,-8.00e-02,
34,-8.00e-02,
35,-4.00e-02,
36,-8.00e-02,
37,-4.00e-02,
38,-8.00e-02,
39,-4.00e-02,
40,-8.00e-02,
41,-4.00e-02,
42,-4.00e-02,
43,-8.00e-02,
44,-8.00e-02,
45,-4.00e-02,
46,-8.00e-02,
47,-4.00e-02,
48,-8.00e-02,
49,-4.00e-02,
50,-8.00e-02,
51,-4.00e-02,
52,-8.00e-02,
53,-4.00e-02,
54,-8.00e-02,
55,-4.00e-02,
56,-8.00e-02,
57,-4.00e-02,
58,-8.00e-02,
59,-4.00e-02,
60,-8.00e-02,
61,-4.00e-02,
62,-8.00e-02,
63,-4.00e-02,
64,-4.00e-02,
65,-8.00e-02,
66,-4.00e-02,
67,-8.00e-02,
68,-4.00e-02,
69,-8.00e-02,
70,-4.00e-02,
71,-8.00e-02,
72,-4.00e-02,
73,-8.00e-02,
74,-4.00e-02,
75,-8.00e-02,
76,-4.00e-02,
77,-8.00e-02,
78,-4.00e-02,
79,-8.00e-02,
80,-4.00e-02,
81,-8.00e-02,
82,-4.00e-02,
83,-8.00e-02,
84,-4.00e-02,
85,-8.00e-02,
86,-4.00e-02,
87,-8.00e-02,
88,-4.00e-02,
89,-8.00e-02,
90,-4.00e-02,
91,-8.00e-02,
92,-4.00e-02,
93,-8.00e-02,
94,-4.00e-02,
95,-8.00e-02,
96,-4.00e-02,
97,-8.00e-02,
98,-4.00e-02,
99,-8.00e-02,
100,-4.00e-02,
101,-8.00e-02,
102,-4.00e-02,
103,-8.00e-02,
104,-4.00e-02,
105,-8.00e-02,
106,-4.00e-02,
107,-8.00e-02,
108,-4.00e-02,
109,-8.00e-02,
110,-6.00e-02,
111,-4.00e-02,
112,-4.00e-02,
113,-8.00e-02,
114,-4.00e-02,
115,-8.00e-02,
116,-4.00e-02,
117,-8.00e-02,
118,-4.00e-02,
119,-8.00e-02,
120,-4.00e-02,
121,-8.00e-02,
122,-4.00e-02,
123,-8.00e-02,
124,-4.00e-02,
125,-8.00e-02,
126,-4.00e-02,
127,-8.00e-02,
128,-4.00e-02,
129,-8.00e-02,
130,-4.00e-02,
131,-8.00e-02,
132,-4.00e-02,
133,-8.00e-02,
134,-4.00e-02,
135,-8.00e-02,
136,-4.00e-02,
137,-8.00e-02,
138,-4.00e-02,
139,-8.00e-02,
140,-4.00e-02,
141,-8.00e-02,
142,-4.00e-02,
143,-8.00e-02,
144,-4.00e-02,
145,-8.00e-02,
146,-4.00e-02,
147,-8.00e-02,
148,-4.00e-02,
149,-8.00e-02,
150,-4.00e-02,
151,-8.00e-02,
152,-6.00e-02,
153,-4.00e-02,
154,-4.00e-02,
155,-8.00e-02,
156,-4.00e-02,
157,-8.00e-02,
158,-8.00e-02,
159,-2.00e-02,
160,-4.00e-02,
161,-8.00e-02,
162,-4.00e-02,
163,-8.00e-02,
164,-4.00e-02,
165,-8.00e-02,
166,-8.00e-02,
167,-4.00e-02,
168,-4.00e-02,
169,-8.00e-02,
170,-4.00e-02,
171,-8.00e-02,
172,-4.00e-02,
173,-8.00e-02,
174,-4.00e-02,
175,-8.00e-02,
176,-4.00e-02,
177,-8.00e-02,
178,-4.00e-02,
179,-8.00e-02,
180,-4.00e-02,
181,-8.00e-02,
